geoid,geoname,total
42950200,"Census Tract 9502, Elk County, Pennsylvania",3115
42950400,"Census Tract 9504, Elk County, Pennsylvania",4039
42950500,"Census Tract 9505, Elk County, Pennsylvania",2404
42950900,"Census Tract 9509, Elk County, Pennsylvania",2179
42951000,"Census Tract 9510, Elk County, Pennsylvania",4942
42951100,"Census Tract 9511, Elk County, Pennsylvania",5553
42951200,"Census Tract 9512, Elk County, Pennsylvania",2005
42951300,"Census Tract 9513, Elk County, Pennsylvania",5180
42000100,"Census Tract 1, Erie County, Pennsylvania",1724
42420500,"Census Tract 4205, McKean County, Pennsylvania",2851
42420600,"Census Tract 4206, McKean County, Pennsylvania",5152
42420700,"Census Tract 4207, McKean County, Pennsylvania",4357
42420800,"Census Tract 4208, McKean County, Pennsylvania",3640
42420900,"Census Tract 4209, McKean County, Pennsylvania",2069
42421000,"Census Tract 4210, McKean County, Pennsylvania",5378
42421100,"Census Tract 4211, McKean County, Pennsylvania",3501
42421200,"Census Tract 4212, McKean County, Pennsylvania",2318
42030100,"Census Tract 301, Mercer County, Pennsylvania",1934
42030300,"Census Tract 303, Mercer County, Pennsylvania",3182
42030400,"Census Tract 304, Mercer County, Pennsylvania",2701
42030500,"Census Tract 305, Mercer County, Pennsylvania",2385
42030900,"Census Tract 309, Mercer County, Pennsylvania",2562
42031100,"Census Tract 311, Mercer County, Pennsylvania",1532
42031200,"Census Tract 312, Mercer County, Pennsylvania",5487
42031300,"Census Tract 313, Mercer County, Pennsylvania",2618
42031400,"Census Tract 314, Mercer County, Pennsylvania",5472
42031700,"Census Tract 317, Mercer County, Pennsylvania",2476
42031800,"Census Tract 318, Mercer County, Pennsylvania",4729
42031900,"Census Tract 319, Mercer County, Pennsylvania",4682
42032000,"Census Tract 320, Mercer County, Pennsylvania",4850
42032100,"Census Tract 321, Mercer County, Pennsylvania",2752
42032200,"Census Tract 322, Mercer County, Pennsylvania",2788
42032300,"Census Tract 323, Mercer County, Pennsylvania",3229
42032401,"Census Tract 324.01, Mercer County, Pennsylvania",1477
42032402,"Census Tract 324.02, Mercer County, Pennsylvania",1641
42032403,"Census Tract 324.03, Mercer County, Pennsylvania",2520
42032502,"Census Tract 325.02, Mercer County, Pennsylvania",2199
42032503,"Census Tract 325.03, Mercer County, Pennsylvania",1652
42032504,"Census Tract 325.04, Mercer County, Pennsylvania",2796
42032505,"Census Tract 325.05, Mercer County, Pennsylvania",1458
42032601,"Census Tract 326.01, Mercer County, Pennsylvania",5741
42032602,"Census Tract 326.02, Mercer County, Pennsylvania",4779
42032701,"Census Tract 327.01, Mercer County, Pennsylvania",4340
42032702,"Census Tract 327.02, Mercer County, Pennsylvania",2471
42032801,"Census Tract 328.01, Mercer County, Pennsylvania",3519
42032802,"Census Tract 328.02, Mercer County, Pennsylvania",1957
42420400,"Census Tract 4204, McKean County, Pennsylvania",2611
42032900,"Census Tract 329, Mercer County, Pennsylvania",3191
42033000,"Census Tract 330, Mercer County, Pennsylvania",4728
42033100,"Census Tract 331, Mercer County, Pennsylvania",4678
42033200,"Census Tract 332, Mercer County, Pennsylvania",2945
42033300,"Census Tract 333, Mercer County, Pennsylvania",2881
42033400,"Census Tract 334, Mercer County, Pennsylvania",2300
42960100,"Census Tract 9601, Mifflin County, Pennsylvania",4018
42026500,"Census Tract 265, Philadelphia County, Pennsylvania",4285
42026600,"Census Tract 266, Philadelphia County, Pennsylvania",6409
42026700,"Census Tract 267, Philadelphia County, Pennsylvania",6617
42026800,"Census Tract 268, Philadelphia County, Pennsylvania",4651
42026900,"Census Tract 269, Philadelphia County, Pennsylvania",2231
42027000,"Census Tract 270, Philadelphia County, Pennsylvania",2270
42027100,"Census Tract 271, Philadelphia County, Pennsylvania",2353
42027200,"Census Tract 272, Philadelphia County, Pennsylvania",4256
42027300,"Census Tract 273, Philadelphia County, Pennsylvania",5951
42027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",3298
42027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",6499
42027500,"Census Tract 275, Philadelphia County, Pennsylvania",4503
42027600,"Census Tract 276, Philadelphia County, Pennsylvania",3546
42027700,"Census Tract 277, Philadelphia County, Pennsylvania",4918
42027800,"Census Tract 278, Philadelphia County, Pennsylvania",4655
42027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",3796
42027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",3572
42028000,"Census Tract 280, Philadelphia County, Pennsylvania",4180
42028100,"Census Tract 281, Philadelphia County, Pennsylvania",3362
42028200,"Census Tract 282, Philadelphia County, Pennsylvania",4696
42028300,"Census Tract 283, Philadelphia County, Pennsylvania",6294
42028400,"Census Tract 284, Philadelphia County, Pennsylvania",3811
42028500,"Census Tract 285, Philadelphia County, Pennsylvania",2303
42028600,"Census Tract 286, Philadelphia County, Pennsylvania",6668
42028700,"Census Tract 287, Philadelphia County, Pennsylvania",2371
42028800,"Census Tract 288, Philadelphia County, Pennsylvania",4251
42028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",3932
42028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",6047
42029000,"Census Tract 290, Philadelphia County, Pennsylvania",6195
42029100,"Census Tract 291, Philadelphia County, Pennsylvania",4826
42029200,"Census Tract 292, Philadelphia County, Pennsylvania",4205
42029300,"Census Tract 293, Philadelphia County, Pennsylvania",3026
42029400,"Census Tract 294, Philadelphia County, Pennsylvania",3308
42029800,"Census Tract 298, Philadelphia County, Pennsylvania",4847
42029900,"Census Tract 299, Philadelphia County, Pennsylvania",4617
42030000,"Census Tract 300, Philadelphia County, Pennsylvania",7402
42030100,"Census Tract 301, Philadelphia County, Pennsylvania",6215
42030200,"Census Tract 302, Philadelphia County, Pennsylvania",7431
42030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",5450
42030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",5847
42030600,"Census Tract 306, Philadelphia County, Pennsylvania",7142
42030700,"Census Tract 307, Philadelphia County, Pennsylvania",3743
42030800,"Census Tract 308, Philadelphia County, Pennsylvania",5138
42565100,"Census Tract 5651, Allegheny County, Pennsylvania",2972
42565200,"Census Tract 5652, Allegheny County, Pennsylvania",2740
42565300,"Census Tract 5653, Allegheny County, Pennsylvania",1238
42980000,"Census Tract 9800, Allegheny County, Pennsylvania",0
42980100,"Census Tract 9801, Allegheny County, Pennsylvania",8
42980300,"Census Tract 9803, Allegheny County, Pennsylvania",0
42980400,"Census Tract 9804, Allegheny County, Pennsylvania",13
42980500,"Census Tract 9805, Allegheny County, Pennsylvania",18
42980600,"Census Tract 9806, Allegheny County, Pennsylvania",19
42980700,"Census Tract 9807, Allegheny County, Pennsylvania",29
42980800,"Census Tract 9808, Allegheny County, Pennsylvania",3
42980900,"Census Tract 9809, Allegheny County, Pennsylvania",0
42981000,"Census Tract 9810, Allegheny County, Pennsylvania",4
42981100,"Census Tract 9811, Allegheny County, Pennsylvania",0
42981200,"Census Tract 9812, Allegheny County, Pennsylvania",0
42981800,"Census Tract 9818, Allegheny County, Pennsylvania",314
42982200,"Census Tract 9822, Allegheny County, Pennsylvania",5022
42950100,"Census Tract 9501, Armstrong County, Pennsylvania",4712
42950200,"Census Tract 9502, Armstrong County, Pennsylvania",2070
42950300,"Census Tract 9503, Armstrong County, Pennsylvania",3276
42950400,"Census Tract 9504, Armstrong County, Pennsylvania",2295
42950500,"Census Tract 9505, Armstrong County, Pennsylvania",5342
42950600,"Census Tract 9506, Armstrong County, Pennsylvania",3248
42950700,"Census Tract 9507, Armstrong County, Pennsylvania",3679
42950800,"Census Tract 9508, Armstrong County, Pennsylvania",3789
42950900,"Census Tract 9509, Armstrong County, Pennsylvania",4922
42951000,"Census Tract 9510, Armstrong County, Pennsylvania",2859
42951100,"Census Tract 9511, Armstrong County, Pennsylvania",3921
42951200,"Census Tract 9512, Armstrong County, Pennsylvania",5753
42951300,"Census Tract 9513, Armstrong County, Pennsylvania",2411
42951400,"Census Tract 9514, Armstrong County, Pennsylvania",2472
42951500,"Census Tract 9515, Armstrong County, Pennsylvania",2867
42951600,"Census Tract 9516, Armstrong County, Pennsylvania",4605
42951700,"Census Tract 9517, Armstrong County, Pennsylvania",3452
42951800,"Census Tract 9518, Armstrong County, Pennsylvania",2149
42951900,"Census Tract 9519, Armstrong County, Pennsylvania",1736
42600601,"Census Tract 6006.01, Beaver County, Pennsylvania",2067
42600602,"Census Tract 6006.02, Beaver County, Pennsylvania",2680
42600701,"Census Tract 6007.01, Beaver County, Pennsylvania",3372
42600702,"Census Tract 6007.02, Beaver County, Pennsylvania",4670
42601000,"Census Tract 6010, Beaver County, Pennsylvania",3768
42601100,"Census Tract 6011, Beaver County, Pennsylvania",3076
42601200,"Census Tract 6012, Beaver County, Pennsylvania",3200
42601300,"Census Tract 6013, Beaver County, Pennsylvania",2729
42104000,"Census Tract 1040, Bucks County, Pennsylvania",7541
42104100,"Census Tract 1041, Bucks County, Pennsylvania",2177
42104201,"Census Tract 1042.01, Bucks County, Pennsylvania",2938
42104203,"Census Tract 1042.03, Bucks County, Pennsylvania",5678
42104204,"Census Tract 1042.04, Bucks County, Pennsylvania",5405
42104301,"Census Tract 1043.01, Bucks County, Pennsylvania",2889
42104303,"Census Tract 1043.03, Bucks County, Pennsylvania",4572
42104304,"Census Tract 1043.04, Bucks County, Pennsylvania",1248
42104400,"Census Tract 1044, Bucks County, Pennsylvania",2612
42104502,"Census Tract 1045.02, Bucks County, Pennsylvania",8103
42104503,"Census Tract 1045.03, Bucks County, Pennsylvania",4578
42104505,"Census Tract 1045.05, Bucks County, Pennsylvania",5684
42104506,"Census Tract 1045.06, Bucks County, Pennsylvania",2486
42104601,"Census Tract 1046.01, Bucks County, Pennsylvania",4931
42104603,"Census Tract 1046.03, Bucks County, Pennsylvania",6667
42104604,"Census Tract 1046.04, Bucks County, Pennsylvania",6365
42104701,"Census Tract 1047.01, Bucks County, Pennsylvania",3525
42104702,"Census Tract 1047.02, Bucks County, Pennsylvania",2556
42104703,"Census Tract 1047.03, Bucks County, Pennsylvania",2227
42104800,"Census Tract 1048, Bucks County, Pennsylvania",2836
42104901,"Census Tract 1049.01, Bucks County, Pennsylvania",7278
42104902,"Census Tract 1049.02, Bucks County, Pennsylvania",7573
42105003,"Census Tract 1050.03, Bucks County, Pennsylvania",4915
42105004,"Census Tract 1050.04, Bucks County, Pennsylvania",5654
42105006,"Census Tract 1050.06, Bucks County, Pennsylvania",5924
42105008,"Census Tract 1050.08, Bucks County, Pennsylvania",3908
42105009,"Census Tract 1050.09, Bucks County, Pennsylvania",3478
42105010,"Census Tract 1050.10, Bucks County, Pennsylvania",3995
42105011,"Census Tract 1050.11, Bucks County, Pennsylvania",3497
42105012,"Census Tract 1050.12, Bucks County, Pennsylvania",2724
42105013,"Census Tract 1050.13, Bucks County, Pennsylvania",5820
42105100,"Census Tract 1051, Bucks County, Pennsylvania",3286
42105202,"Census Tract 1052.02, Bucks County, Pennsylvania",5102
42105203,"Census Tract 1052.03, Bucks County, Pennsylvania",2084
42105206,"Census Tract 1052.06, Bucks County, Pennsylvania",5307
42105207,"Census Tract 1052.07, Bucks County, Pennsylvania",5029
42105208,"Census Tract 1052.08, Bucks County, Pennsylvania",2373
42105300,"Census Tract 1053, Bucks County, Pennsylvania",2268
42105401,"Census Tract 1054.01, Bucks County, Pennsylvania",4593
42105402,"Census Tract 1054.02, Bucks County, Pennsylvania",4264
42105505,"Census Tract 1055.05, Bucks County, Pennsylvania",3949
42105506,"Census Tract 1055.06, Bucks County, Pennsylvania",4184
42105507,"Census Tract 1055.07, Bucks County, Pennsylvania",7404
42105508,"Census Tract 1055.08, Bucks County, Pennsylvania",3598
42000200,"Census Tract 2, Erie County, Pennsylvania",3709
42000300,"Census Tract 3, Erie County, Pennsylvania",3684
42000400,"Census Tract 4, Erie County, Pennsylvania",2177
42000500,"Census Tract 5, Erie County, Pennsylvania",3059
42000600,"Census Tract 6, Erie County, Pennsylvania",3225
42000700,"Census Tract 7, Erie County, Pennsylvania",2437
42000800,"Census Tract 8, Erie County, Pennsylvania",2634
42000901,"Census Tract 9.01, Erie County, Pennsylvania",2440
42000902,"Census Tract 9.02, Erie County, Pennsylvania",2633
42001000,"Census Tract 10, Erie County, Pennsylvania",3258
42001100,"Census Tract 11, Erie County, Pennsylvania",2690
42001200,"Census Tract 12, Erie County, Pennsylvania",2347
42001300,"Census Tract 13, Erie County, Pennsylvania",1720
42001400,"Census Tract 14, Erie County, Pennsylvania",1504
42001500,"Census Tract 15, Erie County, Pennsylvania",2759
42001600,"Census Tract 16, Erie County, Pennsylvania",3962
42001700,"Census Tract 17, Erie County, Pennsylvania",2675
42001800,"Census Tract 18, Erie County, Pennsylvania",2039
42001900,"Census Tract 19, Erie County, Pennsylvania",1601
42002000,"Census Tract 20, Erie County, Pennsylvania",3293
42002100,"Census Tract 21, Erie County, Pennsylvania",3577
42002200,"Census Tract 22, Erie County, Pennsylvania",3710
42002300,"Census Tract 23, Erie County, Pennsylvania",2572
42002400,"Census Tract 24, Erie County, Pennsylvania",2987
42002500,"Census Tract 25, Erie County, Pennsylvania",2420
42002600,"Census Tract 26, Erie County, Pennsylvania",4049
42002700,"Census Tract 27, Erie County, Pennsylvania",6551
42002800,"Census Tract 28, Erie County, Pennsylvania",6677
42002900,"Census Tract 29, Erie County, Pennsylvania",2771
42003000,"Census Tract 30, Erie County, Pennsylvania",3947
42010101,"Census Tract 101.01, Erie County, Pennsylvania",3076
42010103,"Census Tract 101.03, Erie County, Pennsylvania",1912
42010104,"Census Tract 101.04, Erie County, Pennsylvania",2356
42010107,"Census Tract 101.07, Erie County, Pennsylvania",1528
42010108,"Census Tract 101.08, Erie County, Pennsylvania",2279
42010201,"Census Tract 102.01, Erie County, Pennsylvania",5934
42010202,"Census Tract 102.02, Erie County, Pennsylvania",5305
42010301,"Census Tract 103.01, Erie County, Pennsylvania",4913
42010303,"Census Tract 103.03, Erie County, Pennsylvania",6307
42010304,"Census Tract 103.04, Erie County, Pennsylvania",4831
42010400,"Census Tract 104, Erie County, Pennsylvania",4718
42010500,"Census Tract 105, Erie County, Pennsylvania",4084
42010700,"Census Tract 107, Erie County, Pennsylvania",3847
42010800,"Census Tract 108, Erie County, Pennsylvania",3531
42010902,"Census Tract 109.02, Erie County, Pennsylvania",4338
42010903,"Census Tract 109.03, Erie County, Pennsylvania",6854
42960300,"Census Tract 9603, Mifflin County, Pennsylvania",5627
42960400,"Census Tract 9604, Mifflin County, Pennsylvania",2847
42960500,"Census Tract 9605, Mifflin County, Pennsylvania",3596
42960600,"Census Tract 9606, Mifflin County, Pennsylvania",5193
42960700,"Census Tract 9607, Mifflin County, Pennsylvania",2342
42960800,"Census Tract 9608, Mifflin County, Pennsylvania",3865
42960900,"Census Tract 9609, Mifflin County, Pennsylvania",2372
42961000,"Census Tract 9610, Mifflin County, Pennsylvania",1991
42961101,"Census Tract 9611.01, Mifflin County, Pennsylvania",3413
42961102,"Census Tract 9611.02, Mifflin County, Pennsylvania",3799
42961200,"Census Tract 9612, Mifflin County, Pennsylvania",2968
42300101,"Census Tract 3001.01, Monroe County, Pennsylvania",3678
42300103,"Census Tract 3001.03, Monroe County, Pennsylvania",3587
42300104,"Census Tract 3001.04, Monroe County, Pennsylvania",3020
42300201,"Census Tract 3002.01, Monroe County, Pennsylvania",4053
42300203,"Census Tract 3002.03, Monroe County, Pennsylvania",3089
42300204,"Census Tract 3002.04, Monroe County, Pennsylvania",2899
42300308,"Census Tract 3003.08, Monroe County, Pennsylvania",2882
42300311,"Census Tract 3003.11, Monroe County, Pennsylvania",2126
42300312,"Census Tract 3003.12, Monroe County, Pennsylvania",2111
42300313,"Census Tract 3003.13, Monroe County, Pennsylvania",1956
42300314,"Census Tract 3003.14, Monroe County, Pennsylvania",2343
42300315,"Census Tract 3003.15, Monroe County, Pennsylvania",3223
42300316,"Census Tract 3003.16, Monroe County, Pennsylvania",3814
