geoname,geoid,total
"Block Group 3, Census Tract 9502, Potter County, Pennsylvania",1500000US421059502003,846
"Block Group 3, Census Tract 9503, Potter County, Pennsylvania",1500000US421059503003,867
"Block Group 4, Census Tract 9503, Potter County, Pennsylvania",1500000US421059503004,909
"Block Group 1, Census Tract 9504.01, Potter County, Pennsylvania",1500000US421059504011,1099
"Block Group 1, Census Tract 9504.02, Potter County, Pennsylvania",1500000US421059504021,768
"Block Group 2, Census Tract 9504.02, Potter County, Pennsylvania",1500000US421059504022,926
"Block Group 1, Census Tract 9505, Potter County, Pennsylvania",1500000US421059505001,426
"Block Group 2, Census Tract 9505, Potter County, Pennsylvania",1500000US421059505002,529
"Block Group 3, Census Tract 9505, Potter County, Pennsylvania",1500000US421059505003,1051
"Block Group 1, Census Tract 1, Schuylkill County, Pennsylvania",1500000US421070001001,1647
"Block Group 2, Census Tract 1, Schuylkill County, Pennsylvania",1500000US421070001002,1411
"Block Group 3, Census Tract 1, Schuylkill County, Pennsylvania",1500000US421070001003,1228
"Block Group 4, Census Tract 1, Schuylkill County, Pennsylvania",1500000US421070001004,721
"Block Group 1, Census Tract 2, Schuylkill County, Pennsylvania",1500000US421070002001,1372
"Block Group 2, Census Tract 2, Schuylkill County, Pennsylvania",1500000US421070002002,1099
"Block Group 1, Census Tract 3, Schuylkill County, Pennsylvania",1500000US421070003001,1470
"Block Group 3, Census Tract 3, Schuylkill County, Pennsylvania",1500000US421070003003,1548
"Block Group 4, Census Tract 3, Schuylkill County, Pennsylvania",1500000US421070003004,1062
"Block Group 2, Census Tract 4, Schuylkill County, Pennsylvania",1500000US421070004002,846
"Block Group 3, Census Tract 4, Schuylkill County, Pennsylvania",1500000US421070004003,2346
"Block Group 1, Census Tract 5, Schuylkill County, Pennsylvania",1500000US421070005001,901
"Block Group 2, Census Tract 5, Schuylkill County, Pennsylvania",1500000US421070005002,676
"Block Group 4, Census Tract 5, Schuylkill County, Pennsylvania",1500000US421070005004,1142
"Block Group 1, Census Tract 6.01, Schuylkill County, Pennsylvania",1500000US421070006011,690
"Block Group 3, Census Tract 6.01, Schuylkill County, Pennsylvania",1500000US421070006013,476
"Block Group 4, Census Tract 6.01, Schuylkill County, Pennsylvania",1500000US421070006014,796
"Block Group 1, Census Tract 7, Schuylkill County, Pennsylvania",1500000US421070007001,579
"Block Group 2, Census Tract 7, Schuylkill County, Pennsylvania",1500000US421070007002,1123
"Block Group 4, Census Tract 7, Schuylkill County, Pennsylvania",1500000US421070007004,816
"Block Group 1, Census Tract 8, Schuylkill County, Pennsylvania",1500000US421070008001,650
"Block Group 3, Census Tract 8, Schuylkill County, Pennsylvania",1500000US421070008003,1132
"Block Group 4, Census Tract 8, Schuylkill County, Pennsylvania",1500000US421070008004,1375
"Block Group 2, Census Tract 9.01, Schuylkill County, Pennsylvania",1500000US421070009012,682
"Block Group 3, Census Tract 9.01, Schuylkill County, Pennsylvania",1500000US421070009013,626
"Block Group 1, Census Tract 9.02, Schuylkill County, Pennsylvania",1500000US421070009021,978
"Block Group 3, Census Tract 9.02, Schuylkill County, Pennsylvania",1500000US421070009023,761
"Block Group 4, Census Tract 9.02, Schuylkill County, Pennsylvania",1500000US421070009024,1148
"Block Group 3, Census Tract 10, Schuylkill County, Pennsylvania",1500000US421070010003,835
"Block Group 2, Census Tract 8050, Westmoreland County, Pennsylvania",1500000US421298050002,1031
"Block Group 3, Census Tract 8050, Westmoreland County, Pennsylvania",1500000US421298050003,1266
"Block Group 1, Census Tract 8051, Westmoreland County, Pennsylvania",1500000US421298051001,1500
"Block Group 2, Census Tract 8051, Westmoreland County, Pennsylvania",1500000US421298051002,1152
"Block Group 1, Census Tract 8052, Westmoreland County, Pennsylvania",1500000US421298052001,1094
"Block Group 2, Census Tract 8052, Westmoreland County, Pennsylvania",1500000US421298052002,757
"Block Group 1, Census Tract 8054, Westmoreland County, Pennsylvania",1500000US421298054001,737
"Block Group 2, Census Tract 8054, Westmoreland County, Pennsylvania",1500000US421298054002,640
"Block Group 1, Census Tract 8055, Westmoreland County, Pennsylvania",1500000US421298055001,1294
"Block Group 2, Census Tract 8055, Westmoreland County, Pennsylvania",1500000US421298055002,1220
"Block Group 3, Census Tract 8055, Westmoreland County, Pennsylvania",1500000US421298055003,1134
"Block Group 1, Census Tract 8056, Westmoreland County, Pennsylvania",1500000US421298056001,1873
"Block Group 2, Census Tract 8058, Westmoreland County, Pennsylvania",1500000US421298058002,1134
"Block Group 1, Census Tract 8059.01, Westmoreland County, Pennsylvania",1500000US421298059011,1514
"Block Group 2, Census Tract 8059.03, Westmoreland County, Pennsylvania",1500000US421298059032,1519
"Block Group 3, Census Tract 8059.03, Westmoreland County, Pennsylvania",1500000US421298059033,1048
"Block Group 2, Census Tract 8059.04, Westmoreland County, Pennsylvania",1500000US421298059042,1877
"Block Group 1, Census Tract 8060, Westmoreland County, Pennsylvania",1500000US421298060001,929
"Block Group 1, Census Tract 8061, Westmoreland County, Pennsylvania",1500000US421298061001,1985
"Block Group 2, Census Tract 8061, Westmoreland County, Pennsylvania",1500000US421298061002,1349
"Block Group 1, Census Tract 8062, Westmoreland County, Pennsylvania",1500000US421298062001,1205
"Block Group 1, Census Tract 8063, Westmoreland County, Pennsylvania",1500000US421298063001,1980
"Block Group 1, Census Tract 8064, Westmoreland County, Pennsylvania",1500000US421298064001,1094
"Block Group 1, Census Tract 8065, Westmoreland County, Pennsylvania",1500000US421298065001,1128
"Block Group 2, Census Tract 8065, Westmoreland County, Pennsylvania",1500000US421298065002,1228
"Block Group 4, Census Tract 8065, Westmoreland County, Pennsylvania",1500000US421298065004,1063
"Block Group 1, Census Tract 8066, Westmoreland County, Pennsylvania",1500000US421298066001,1771
"Block Group 1, Census Tract 8067, Westmoreland County, Pennsylvania",1500000US421298067001,1343
"Block Group 1, Census Tract 8069, Westmoreland County, Pennsylvania",1500000US421298069001,1528
"Block Group 2, Census Tract 8069, Westmoreland County, Pennsylvania",1500000US421298069002,1406
"Block Group 1, Census Tract 8070, Westmoreland County, Pennsylvania",1500000US421298070001,960
"Block Group 2, Census Tract 8070, Westmoreland County, Pennsylvania",1500000US421298070002,901
"Block Group 1, Census Tract 8071, Westmoreland County, Pennsylvania",1500000US421298071001,1306
"Block Group 2, Census Tract 8071, Westmoreland County, Pennsylvania",1500000US421298071002,1041
"Block Group 1, Census Tract 8072.01, Westmoreland County, Pennsylvania",1500000US421298072011,1291
"Block Group 2, Census Tract 8072.01, Westmoreland County, Pennsylvania",1500000US421298072012,1247
"Block Group 1, Census Tract 8072.02, Westmoreland County, Pennsylvania",1500000US421298072021,1181
"Block Group 2, Census Tract 8072.02, Westmoreland County, Pennsylvania",1500000US421298072022,1845
"Block Group 1, Census Tract 8073, Westmoreland County, Pennsylvania",1500000US421298073001,1432
"Block Group 2, Census Tract 4012, Allegheny County, Pennsylvania",1500000US420034012002,1027
"Block Group 4, Census Tract 4012, Allegheny County, Pennsylvania",1500000US420034012004,755
"Block Group 1, Census Tract 4013, Allegheny County, Pennsylvania",1500000US420034013001,1275
"Block Group 3, Census Tract 4013, Allegheny County, Pennsylvania",1500000US420034013003,770
"Block Group 1, Census Tract 4020, Allegheny County, Pennsylvania",1500000US420034020001,625
"Block Group 3, Census Tract 4020, Allegheny County, Pennsylvania",1500000US420034020003,1096
"Block Group 4, Census Tract 4020, Allegheny County, Pennsylvania",1500000US420034020004,931
"Block Group 2, Census Tract 4035, Allegheny County, Pennsylvania",1500000US420034035002,708
"Block Group 3, Census Tract 4035, Allegheny County, Pennsylvania",1500000US420034035003,1147
"Block Group 5, Census Tract 4035, Allegheny County, Pennsylvania",1500000US420034035005,701
"Block Group 1, Census Tract 4040, Allegheny County, Pennsylvania",1500000US420034040001,1490
"Block Group 1, Census Tract 4050, Allegheny County, Pennsylvania",1500000US420034050001,1161
"Block Group 1, Census Tract 4060, Allegheny County, Pennsylvania",1500000US420034060001,1611
"Block Group 2, Census Tract 4060, Allegheny County, Pennsylvania",1500000US420034060002,599
"Block Group 1, Census Tract 4070.01, Allegheny County, Pennsylvania",1500000US420034070011,724
"Block Group 2, Census Tract 4070.01, Allegheny County, Pennsylvania",1500000US420034070012,1301
"Block Group 3, Census Tract 4070.01, Allegheny County, Pennsylvania",1500000US420034070013,1787
"Block Group 4, Census Tract 4070.01, Allegheny County, Pennsylvania",1500000US420034070014,1774
"Block Group 1, Census Tract 4070.02, Allegheny County, Pennsylvania",1500000US420034070021,1281
"Block Group 2, Census Tract 4070.02, Allegheny County, Pennsylvania",1500000US420034070022,1496
"Block Group 3, Census Tract 4070.02, Allegheny County, Pennsylvania",1500000US420034070023,980
"Block Group 4, Census Tract 4070.02, Allegheny County, Pennsylvania",1500000US420034070024,2919
"Block Group 1, Census Tract 4080.01, Allegheny County, Pennsylvania",1500000US420034080011,1723
"Block Group 2, Census Tract 4080.01, Allegheny County, Pennsylvania",1500000US420034080012,2415
"Block Group 3, Census Tract 4080.01, Allegheny County, Pennsylvania",1500000US420034080013,1495
"Block Group 2, Census Tract 4080.02, Allegheny County, Pennsylvania",1500000US420034080022,1291
"Block Group 3, Census Tract 4080.02, Allegheny County, Pennsylvania",1500000US420034080023,2504
"Block Group 1, Census Tract 4090.01, Allegheny County, Pennsylvania",1500000US420034090011,1068
"Block Group 3, Census Tract 4090.01, Allegheny County, Pennsylvania",1500000US420034090013,3532
"Block Group 4, Census Tract 4090.01, Allegheny County, Pennsylvania",1500000US420034090014,1924
"Block Group 2, Census Tract 4090.02, Allegheny County, Pennsylvania",1500000US420034090022,3175
"Block Group 1, Census Tract 4100, Allegheny County, Pennsylvania",1500000US420034100001,1183
"Block Group 2, Census Tract 4110.01, Allegheny County, Pennsylvania",1500000US420034110012,2223
"Block Group 1, Census Tract 4110.02, Allegheny County, Pennsylvania",1500000US420034110021,3568
"Block Group 1, Census Tract 4120.02, Allegheny County, Pennsylvania",1500000US420034120021,1917
"Block Group 2, Census Tract 4120.02, Allegheny County, Pennsylvania",1500000US420034120022,2948
"Block Group 2, Census Tract 4120.03, Allegheny County, Pennsylvania",1500000US420034120032,1728
"Block Group 3, Census Tract 4120.03, Allegheny County, Pennsylvania",1500000US420034120033,2498
"Block Group 2, Census Tract 4120.04, Allegheny County, Pennsylvania",1500000US420034120042,2919
"Block Group 1, Census Tract 9519, Armstrong County, Pennsylvania",1500000US420059519001,1001
"Block Group 2, Census Tract 9519, Armstrong County, Pennsylvania",1500000US420059519002,735
"Block Group 2, Census Tract 6006.01, Beaver County, Pennsylvania",1500000US420076006012,1140
"Block Group 1, Census Tract 6006.02, Beaver County, Pennsylvania",1500000US420076006021,1729
"Block Group 2, Census Tract 6006.02, Beaver County, Pennsylvania",1500000US420076006022,951
"Block Group 1, Census Tract 6007.01, Beaver County, Pennsylvania",1500000US420076007011,1680
"Block Group 2, Census Tract 6007.01, Beaver County, Pennsylvania",1500000US420076007012,1692
"Block Group 1, Census Tract 6007.02, Beaver County, Pennsylvania",1500000US420076007021,2235
"Block Group 2, Census Tract 6007.02, Beaver County, Pennsylvania",1500000US420076007022,2435
"Block Group 1, Census Tract 6010, Beaver County, Pennsylvania",1500000US420076010001,1061
"Block Group 2, Census Tract 6010, Beaver County, Pennsylvania",1500000US420076010002,1234
"Block Group 3, Census Tract 6010, Beaver County, Pennsylvania",1500000US420076010003,1473
"Block Group 1, Census Tract 6011, Beaver County, Pennsylvania",1500000US420076011001,547
"Block Group 2, Census Tract 6011, Beaver County, Pennsylvania",1500000US420076011002,2529
"Block Group 1, Census Tract 6012, Beaver County, Pennsylvania",1500000US420076012001,1146
"Block Group 2, Census Tract 6012, Beaver County, Pennsylvania",1500000US420076012002,1185
"Block Group 3, Census Tract 6012, Beaver County, Pennsylvania",1500000US420076012003,869
"Block Group 1, Census Tract 6013, Beaver County, Pennsylvania",1500000US420076013001,820
"Block Group 1, Census Tract 6014, Beaver County, Pennsylvania",1500000US420076014001,782
"Block Group 2, Census Tract 6014, Beaver County, Pennsylvania",1500000US420076014002,1622
"Block Group 1, Census Tract 6016, Beaver County, Pennsylvania",1500000US420076016001,650
"Block Group 2, Census Tract 6016, Beaver County, Pennsylvania",1500000US420076016002,650
"Block Group 2, Census Tract 6017, Beaver County, Pennsylvania",1500000US420076017002,1368
"Block Group 1, Census Tract 6018.01, Beaver County, Pennsylvania",1500000US420076018011,891
"Block Group 3, Census Tract 6018.01, Beaver County, Pennsylvania",1500000US420076018013,1833
"Block Group 1, Census Tract 6018.02, Beaver County, Pennsylvania",1500000US420076018021,811
"Block Group 3, Census Tract 6018.02, Beaver County, Pennsylvania",1500000US420076018023,636
"Block Group 1, Census Tract 6021, Beaver County, Pennsylvania",1500000US420076021001,1743
"Block Group 3, Census Tract 6021, Beaver County, Pennsylvania",1500000US420076021003,852
"Block Group 1, Census Tract 6023, Beaver County, Pennsylvania",1500000US420076023001,765
"Block Group 1, Census Tract 6024, Beaver County, Pennsylvania",1500000US420076024001,1081
"Block Group 2, Census Tract 6024, Beaver County, Pennsylvania",1500000US420076024002,871
"Block Group 1, Census Tract 6026.01, Beaver County, Pennsylvania",1500000US420076026011,1907
"Block Group 2, Census Tract 6026.01, Beaver County, Pennsylvania",1500000US420076026012,1788
"Block Group 1, Census Tract 6026.02, Beaver County, Pennsylvania",1500000US420076026021,1929
"Block Group 2, Census Tract 6026.02, Beaver County, Pennsylvania",1500000US420076026022,1612
"Block Group 2, Census Tract 6027.01, Beaver County, Pennsylvania",1500000US420076027012,604
"Block Group 1, Census Tract 6027.02, Beaver County, Pennsylvania",1500000US420076027021,1228
"Block Group 3, Census Tract 6027.02, Beaver County, Pennsylvania",1500000US420076027023,1184
